Data,Cidade, Condicao_do_Tempo_Prevista,Temperatura_Tendencia,Temperatura_Minima,Temperatura_Maxima,Vento_Velocidade_Minima,Vento_Velocidade_Maxima,Vento_Direcao,Vento_Intensidade
17/03/2025,Mirante da Serra - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,31,60,95,NE,Fracos
18/03/2025,Mirante da Serra - RO,Parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,33,40,95,N,Fracos
19/03/2025,Mirante da Serra - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,31,45,95,S - E,Fracos
20/03/2025,Mirante da Serra - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,32,45,95,NW - NE,Fracos
21/03/2025,Mirante da Serra - RO,Parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,33,45,95,N,Fracos
22/03/2025,Mirante da Serra - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,32,45,95,NW - N,Fracos
23/03/2025,Mirante da Serra - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,24,31,45,90,N,Fracos
24/03/2025,Mirante da Serra - RO,Nublado com pancadas de chuva e trovoadas,Estavel,24,30,45,100,N,Fracos
25/03/2025,Mirante da Serra - RO,Nublado com pancadas de chuva e trovoadas,Estavel,24,33,55,100,NW - N,Fracos
26/03/2025,Mirante da Serra - RO,Nublado a encoberto com chuva,Estavel,23,31,65,100,W - NW,Fracos
27/03/2025,Mirante da Serra - RO,Nublado com pancadas de chuva e trovoadas,Estavel,24,32,60,100,NW - N,Fracos
28/03/2025,Mirante da Serra - RO,Nublado com pancadas de chuva e trovoadas,Estavel,24,32,60,100,NW - N,Fracos
29/03/2025,Mirante da Serra - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,24,33,50,95,NW - N,Fracos
30/03/2025,Mirante da Serra - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,32,55,100,NW - N,Fracos
01/03/2025,Mocajuba - PA,Nublado com chuva a tarde,Estavel,23,30,76,100,NE,Fracos
02/03/2025,Mocajuba - PA,Nublado com chuva a tarde,Estavel,23,30,79,100,NE,Fracos
03/03/2025,Mocajuba - PA,Nublado com chuva entre o final da tarde e o inicio da noite,Estavel,23,30,74,100,NE,Fracos
07/03/2025,Mocajuba - PA,Nublado com chuva e trovoadas a qualquer hora do dia,Declinio,22,28,75,100,E - NE,Fracos/Moderados
08/03/2025,Mocajuba - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a qualquer hora do dia,Elevacao,23,30,60,100,E - NE,Fracos/Moderados
09/03/2025,Mocajuba - PA,Parcialmente nublado a nublado com chuva e trovoadas a tarde e a noite,Elevacao,23,31,60,100,E - NE,Fracos/Moderados
10/03/2025,Mocajuba - PA,Parcialmente nublado a nublado com chuva e trovoadas a tarde e a noite,Elevacao,23,31,60,100,E - NE,Fracos/Moderados
11/03/2025,Mocajuba - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,30,60,95,N,Fracos
12/03/2025,Mocajuba - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,30,60,95,N,Fracos
13/03/2025,Mocajuba - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,30,60,95,N,Fracos
14/03/2025,Mocajuba - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,30,60,95,N,Fracos
15/03/2025,Mocajuba - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,30,60,95,N,Fracos
16/03/2025,Mocajuba - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,30,60,95,N,Fracos
17/03/2025,Mocajuba - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,30,60,95,N,Fracos
18/03/2025,Mocajuba - PA,Nublado com chuva a tarde,Estavel,23,30,72,100,NE,Fracos
19/03/2025,Mocajuba - PA,Parcialmente nublado a nublado com chuva em areas isoladas a tarde,Estavel,23,31,72,100,NE,Fracos
20/03/2025,Mocajuba - PA,Nublado com chuva a tarde,Estavel,23,30,77,100,NE,Fracos
21/03/2025,Mocajuba - PA,Nublado com chuva a qualquer hora do dia,Estavel,23,30,72,100,NE,Fracos
22/03/2025,Mocajuba - PA,Parcialmente nublado a nublado com chuva a tarde,Estavel,23,31,67,100,NE,Fracos
23/03/2025,Mocajuba - PA,Parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,32,56,100,NE,Fracos
24/03/2025,Mocajuba - PA,Parcialmente nublado com possibilidade de chuva em areas isoladas a tarde e a noite,Estavel,23,33,57,98,NE,Fracos
25/03/2025,Mocajuba - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,32,70,100,NE,Fracos
26/03/2025,Mocajuba - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,23,32,70,100,NE,Fracos
27/03/2025,Mocajuba - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,23,31,70,100,NE,Fracos
28/03/2025,Mocajuba - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,23,31,70,100,NE,Fracos
29/03/2025,Mocajuba - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,23,31,70,100,NE,Fracos
30/03/2025,Mocajuba - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,65,95,NE,Fracos
31/03/2025,Mocajuba - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,65,95,NE,Fracos
01/03/2025,Moju - PA,Nublado com chuva a tarde,Estavel,23,30,76,100,NE,Fracos
02/03/2025,Moju - PA,Nublado com chuva a tarde,Estavel,23,30,79,100,NE,Fracos
03/03/2025,Moju - PA,Nublado com chuva entre o final da tarde e o inicio da noite,Estavel,23,30,74,100,NE,Fracos
07/03/2025,Moju - PA,Nublado com chuva e trovoadas a qualquer hora do dia,Declinio,22,28,75,100,E - NE,Fracos/Moderados
08/03/2025,Moju - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a qualquer hora do dia,Elevacao,23,30,60,100,E - NE,Fracos/Moderados
09/03/2025,Moju - PA,Parcialmente nublado a nublado com chuva e trovoadas a tarde e a noite,Elevacao,23,31,60,100,E - NE,Fracos/Moderados
10/03/2025,Moju - PA,Parcialmente nublado a nublado com chuva e trovoadas a tarde e a noite,Elevacao,23,31,60,100,E - NE,Fracos/Moderados
11/03/2025,Moju - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,30,60,95,N,Fracos
12/03/2025,Moju - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,30,60,95,N,Fracos
13/03/2025,Moju - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,30,60,95,N,Fracos
14/03/2025,Moju - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,30,60,95,N,Fracos
15/03/2025,Moju - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,30,60,95,N,Fracos
16/03/2025,Moju - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,30,60,95,N,Fracos
17/03/2025,Moju - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,30,60,95,N,Fracos
18/03/2025,Moju - PA,Nublado com chuva a tarde,Estavel,23,30,72,100,NE,Fracos
19/03/2025,Moju - PA,Parcialmente nublado a nublado com chuva em areas isoladas a tarde,Estavel,23,31,72,100,NE,Fracos
20/03/2025,Moju - PA,Nublado com chuva a tarde,Estavel,23,30,77,100,NE,Fracos
21/03/2025,Moju - PA,Nublado com chuva a qualquer hora do dia,Estavel,23,30,72,100,NE,Fracos
22/03/2025,Moju - PA,Parcialmente nublado a nublado com chuva a tarde,Estavel,23,31,67,100,NE,Fracos
23/03/2025,Moju - PA,Parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,32,56,100,NE,Fracos
24/03/2025,Moju - PA,Parcialmente nublado com possibilidade de chuva em areas isoladas a tarde e a noite,Estavel,23,33,57,98,NE,Fracos
25/03/2025,Moju - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,32,70,100,NE,Fracos
26/03/2025,Moju - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,23,32,70,100,NE,Fracos
27/03/2025,Moju - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,23,31,70,100,NE,Fracos
28/03/2025,Moju - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,23,31,70,100,NE,Fracos
29/03/2025,Moju - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,23,31,70,100,NE,Fracos
30/03/2025,Moju - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,65,95,NE,Fracos
31/03/2025,Moju - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,65,95,NE,Fracos
01/03/2025,Mojui dos Campos - PA,Nublado a parcialmente nublado com chuva pela manha,Estavel,24,30,73,93,NE,Fracos
02/03/2025,Mojui dos Campos - PA,Nublado com chuva a qualquer hora do dia,Estavel,24,30,72,94,NE,Fracos
03/03/2025,Mojui dos Campos - PA,Nublado com chuva a qualquer hora do dia,Estavel,24,30,74,95,NE,Fracos
07/03/2025,Mojui dos Campos - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a qualquer hora do dia,Estavel,24,31,65,95,E - NE,Fracos/Moderados
08/03/2025,Mojui dos Campos - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a qualquer hora do dia,Estavel,24,30,65,95,E - NE,Fracos/Moderados
09/03/2025,Mojui dos Campos - PA,Nublado a encoberto com chuva e trovoadas a qualquer hora do dia,Estavel,23,29,70,100,E - NE,Fracos/Moderados
10/03/2025,Mojui dos Campos - PA,Nublado com chuva e trovoadas a qualquer hora do dia,Estavel,23,29,70,100,E - NE,Fracos/Moderados
11/03/2025,Mojui dos Campos - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
12/03/2025,Mojui dos Campos - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
13/03/2025,Mojui dos Campos - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
14/03/2025,Mojui dos Campos - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
15/03/2025,Mojui dos Campos - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
16/03/2025,Mojui dos Campos - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
17/03/2025,Mojui dos Campos - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
18/03/2025,Mojui dos Campos - PA,Nublado a parcialmente nublado com chuva pela manha,Estavel,24,30,74,96,NE,Fracos
19/03/2025,Mojui dos Campos - PA,Nublado com chuva a qualquer hora do dia,Estavel,24,29,76,97,NE,Fracos
20/03/2025,Mojui dos Campos - PA,Nublado a parcialmente nublado com chuva a qualquer hora do dia,Estavel,24,30,74,97,NE,Fracos
21/03/2025,Mojui dos Campos - PA,Nublado a parcialmente nublado com chuva pela manha,Estavel,24,30,74,96,NE,Fracos
22/03/2025,Mojui dos Campos - PA,Nublado a parcialmente nublado com chuva a qualquer hora do dia,Estavel,24,30,73,95,NE,Fracos
23/03/2025,Mojui dos Campos - PA,Nublado a parcialmente nublado com chuva a qualquer hora do dia,Estavel,24,30,73,97,NE,Fracos
25/03/2025,Mojui dos Campos - PA,Nublado a parcialmente nublado com chuva e trovoadas na madrugada,Estavel,24,31,70,95,NE,Fracos
26/03/2025,Mojui dos Campos - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,24,30,70,95,NE,Fracos
27/03/2025,Mojui dos Campos - PA,Nublado a parcialmente nublado com pancadas de chuva e trovoadas na madrugada,Estavel,24,30,70,95,NE,Fracos
28/03/2025,Mojui dos Campos - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,24,31,70,95,NE,Fracos
29/03/2025,Mojui dos Campos - PA,Encoberto a parciamente nublado com chuva e trovoadas a qualquer hora do dia,Estavel,24,29,70,100,NE,Fracos
30/03/2025,Mojui dos Campos - PA,Nublado a parcialmente nublado com pancadas de chuva e trovoadas na madrugada,Estavel,24,30,70,100,NE,Fracos
31/03/2025,Mojui dos Campos - PA,Nublado a parcialmente nublado com pancadas de chuva e trovoadas na madrugada,Estavel,24,30,70,100,NE,Fracos
01/03/2025,Monte Alegre - PA,Parcialmente nublado a nublado com chuva em areas isoladas a tarde,Estavel,24,30,75,98,NE,Fracos
02/03/2025,Monte Alegre - PA,Nublado com chuva a qualquer hora do dia,Estavel,24,29,77,98,NE,Fracos
03/03/2025,Monte Alegre - PA,Nublado com chuva a qualquer hora do dia,Estavel,24,29,79,100,NE,Fracos
07/03/2025,Monte Alegre - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a qualquer hora do dia,Estavel,24,31,65,95,E - NE,Fracos/Moderados
08/03/2025,Monte Alegre - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a qualquer hora do dia,Estavel,24,30,65,95,E - NE,Fracos/Moderados
09/03/2025,Monte Alegre - PA,Nublado a encoberto com chuva e trovoadas a qualquer hora do dia,Estavel,23,29,70,100,E - NE,Fracos/Moderados
10/03/2025,Monte Alegre - PA,Nublado com chuva e trovoadas a qualquer hora do dia,Estavel,23,29,70,100,E - NE,Fracos/Moderados
11/03/2025,Monte Alegre - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
12/03/2025,Monte Alegre - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
13/03/2025,Monte Alegre - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
14/03/2025,Monte Alegre - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
15/03/2025,Monte Alegre - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
16/03/2025,Monte Alegre - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
17/03/2025,Monte Alegre - PA,Nublado a encoberto com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,30,65,100,NE,Fracos
18/03/2025,Monte Alegre - PA,Nublado com chuva a qualquer hora do dia,Estavel,24,31,72,99,NE,Fracos
19/03/2025,Monte Alegre - PA,Parcialmente nublado a nublado com chuva a tarde,Estavel,24,30,79,97,NE,Fracos
20/03/2025,Monte Alegre - PA,Nublado com chuva a qualquer hora do dia,Estavel,24,30,75,99,NE,Fracos
21/03/2025,Monte Alegre - PA,Parcialmente nublado a nublado com chuva em areas isoladas a qualquer hora do dia,Estavel,24,30,75,99,NE,Fracos
22/03/2025,Monte Alegre - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,30,76,98,NE,Fracos
23/03/2025,Monte Alegre - PA,Parcialmente nublado com possibilidade de chuva em areas isoladas a qualquer hora do dia,Estavel,24,31,71,100,NE,Fracos
24/03/2025,Monte Alegre - PA,Parcialmente nublado com possibilidade de chuva em areas isoladas a qualquer hora do dia,Estavel,24,32,67,99,NE,Fracos
25/03/2025,Monte Alegre - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas a tarde e a noite,Estavel,24,32,65,95,NE,Fracos
26/03/2025,Monte Alegre - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas a tarde e a noite,Estavel,24,32,65,95,NE,Fracos
27/03/2025,Monte Alegre - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas entre o final da tarde e o inicio da noite,Estavel,24,32,65,95,NE,Fracos
28/03/2025,Monte Alegre - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,24,32,70,100,NE,Fracos
29/03/2025,Monte Alegre - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,24,32,70,100,NE,Fracos
30/03/2025,Monte Alegre - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,24,32,70,100,NE,Fracos
31/03/2025,Monte Alegre - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,24,32,65,95,NE,Fracos
01/03/2025,Monte do Carmo - TO,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,31,60,95,NW,Fracos
02/03/2025,Monte do Carmo - TO,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,31,60,95,NW,Fracos
03/03/2025,Monte do Carmo - TO,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,31,60,95,NW,Fracos
04/03/2025,Monte do Carmo - TO,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,31,60,95,NW,Fracos
05/03/2025,Monte do Carmo - TO,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,31,60,95,NW,Fracos
06/03/2025,Monte do Carmo - TO,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,31,60,95,NW,Fracos
07/03/2025,Monte do Carmo - TO,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,29,60,95,NW,Fracos
08/03/2025,Monte do Carmo - TO,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,29,60,95,NW,Fracos
09/03/2025,Monte do Carmo - TO,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,29,60,95,NW,Fracos
10/03/2025,Monte do Carmo - TO,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,29,60,95,NW,Fracos
11/03/2025,Monte do Carmo - TO,Parcialmente nublado a nublado com chuva a tarde,Estavel,23,30,73,95,NW,Fracos
12/03/2025,Monte do Carmo - TO,Parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,31,62,97,NW,Fracos
13/03/2025,Monte do Carmo - TO,Parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,32,64,96,NW,Fracos
14/03/2025,Monte do Carmo - TO,Parcialmente nublado a poucas nuvens,Estavel,24,31,62,96,NW,Fracos
15/03/2025,Monte do Carmo - TO,Claro a poucas nuvens,Estavel,24,31,67,97,NW,Fracos
16/03/2025,Monte do Carmo - TO,Poucas nuvens a nublado com chuva em areas isoladas a tarde,Estavel,24,30,69,94,NW,Fracos
17/03/2025,Monte do Carmo - TO,Poucas nuvens a nublado com chuva em areas isoladas a tarde,Estavel,24,31,67,93,NW,Fracos
25/03/2025,Monte do Carmo - TO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,23,32,77,100,NW - N,Fracos
26/03/2025,Monte do Carmo - TO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,23,32,77,100,NW - N,Fracos
